Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR948924	1:1 (2 component) pool of A2058, LoVo	Illumina HiSeq 2000	40184	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948924/SRR948924.sra	SRR948924.sra	SRR948924_1_1_2_component_pool_of_A2058_LoVo.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948924/SRR948924_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948924/SRR948924_2.fastq.gz	SRR948924_2.fastq.gz	SRR948924_1_1_2_component_pool_of_A2058_LoVo_2.fastq.gz
SRR948923	1:1 (2 component) pool of HCC-1599, MV-4-11	Illumina HiSeq 2000	26369	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948923/SRR948923.sra	SRR948923.sra	SRR948923_1_1_2_component_pool_of_HCC-1599_MV-4-11.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948923/SRR948923_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948923/SRR948923_1.fastq.gz	SRR948923_1.fastq.gz	SRR948923_1_1_2_component_pool_of_HCC-1599_MV-4-11_1.fastq.gz
SRR948923	1:1 (2 component) pool of HCC-1599, MV-4-11	Illumina HiSeq 2000	26369	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948923/SRR948923.sra	SRR948923.sra	SRR948923_1_1_2_component_pool_of_HCC-1599_MV-4-11.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948923/SRR948923_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948923/SRR948923_2.fastq.gz	SRR948923_2.fastq.gz	SRR948923_1_1_2_component_pool_of_HCC-1599_MV-4-11_2.fastq.gz
SRR948925	1:1 (2 component) pool of RL95-2, SW48	Illumina HiSeq 2000	30470	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948925/SRR948925.sra	SRR948925.sra	SRR948925_1_1_2_component_pool_of_RL95-2_SW48.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948925/SRR948925_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948925/SRR948925_1.fastq.gz	SRR948925_1.fastq.gz	SRR948925_1_1_2_component_pool_of_RL95-2_SW48_1.fastq.gz
SRR948925	1:1 (2 component) pool of RL95-2, SW48	Illumina HiSeq 2000	30470	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948925/SRR948925.sra	SRR948925.sra	SRR948925_1_1_2_component_pool_of_RL95-2_SW48.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948925/SRR948925_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948925/SRR948925_2.fastq.gz	SRR948925_2.fastq.gz	SRR948925_1_1_2_component_pool_of_RL95-2_SW48_2.fastq.gz
SRR948926	1:1:1 (3 component) pool of HCC1187, J.RT3-T3.5, MV-4-11	Illumina HiSeq 2000	45005	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948926/SRR948926.sra	SRR948926.sra	SRR948926_1_1_1_3_component_pool_of_HCC1187_J.RT3-T3.5_MV-4-11.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948926/SRR948926_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948926/SRR948926_1.fastq.gz	SRR948926_1.fastq.gz	SRR948926_1_1_1_3_component_pool_of_HCC1187_J.RT3-T3.5_MV-4-11_1.fastq.gz
SRR948926	1:1:1 (3 component) pool of HCC1187, J.RT3-T3.5, MV-4-11	Illumina HiSeq 2000	45005	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948926/SRR948926.sra	SRR948926.sra	SRR948926_1_1_1_3_component_pool_of_HCC1187_J.RT3-T3.5_MV-4-11.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948926/SRR948926_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948926/SRR948926_2.fastq.gz	SRR948926_2.fastq.gz	SRR948926_1_1_1_3_component_pool_of_HCC1187_J.RT3-T3.5_MV-4-11_2.fastq.gz
SRR948927	1:1:1 (3 component) pool of NCI-H128, NCI-H2122, NCI-H727	Illumina HiSeq 2000	33991	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948927/SRR948927.sra	SRR948927.sra	SRR948927_1_1_1_3_component_pool_of_NCI-H128_NCI-H2122_NCI-H727.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948927/SRR948927_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948927/SRR948927_1.fastq.gz	SRR948927_1.fastq.gz	SRR948927_1_1_1_3_component_pool_of_NCI-H128_NCI-H2122_NCI-H727_1.fastq.gz
SRR948927	1:1:1 (3 component) pool of NCI-H128, NCI-H2122, NCI-H727	Illumina HiSeq 2000	33991	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948927/SRR948927.sra	SRR948927.sra	SRR948927_1_1_1_3_component_pool_of_NCI-H128_NCI-H2122_NCI-H727.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948927/SRR948927_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948927/SRR948927_2.fastq.gz	SRR948927_2.fastq.gz	SRR948927_1_1_1_3_component_pool_of_NCI-H128_NCI-H2122_NCI-H727_2.fastq.gz
SRR948928	1:1:1 (3 component) pool of AGS, NCI-H2009, RL95-2	Illumina HiSeq 2000	42353	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948928/SRR948928.sra	SRR948928.sra	SRR948928_1_1_1_3_component_pool_of_AGS_NCI-H2009_RL95-2.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948928/SRR948928_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948928/SRR948928_1.fastq.gz	SRR948928_1.fastq.gz	SRR948928_1_1_1_3_component_pool_of_AGS_NCI-H2009_RL95-2_1.fastq.gz
SRR948928	1:1:1 (3 component) pool of AGS, NCI-H2009, RL95-2	Illumina HiSeq 2000	42353	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948928/SRR948928.sra	SRR948928.sra	SRR948928_1_1_1_3_component_pool_of_AGS_NCI-H2009_RL95-2.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948928/SRR948928_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948928/SRR948928_2.fastq.gz	SRR948928_2.fastq.gz	SRR948928_1_1_1_3_component_pool_of_AGS_NCI-H2009_RL95-2_2.fastq.gz
SRR948929	1:1:1 (3 component) pool of HCC1937, SW48, TUR	Illumina HiSeq 2000	34752	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948929/SRR948929.sra	SRR948929.sra	SRR948929_1_1_1_3_component_pool_of_HCC1937_SW48_TUR.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948929/SRR948929_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948929/SRR948929_1.fastq.gz	SRR948929_1.fastq.gz	SRR948929_1_1_1_3_component_pool_of_HCC1937_SW48_TUR_1.fastq.gz
SRR948929	1:1:1 (3 component) pool of HCC1937, SW48, TUR	Illumina HiSeq 2000	34752	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948929/SRR948929.sra	SRR948929.sra	SRR948929_1_1_1_3_component_pool_of_HCC1937_SW48_TUR.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948929/SRR948929_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948929/SRR948929_2.fastq.gz	SRR948929_2.fastq.gz	SRR948929_1_1_1_3_component_pool_of_HCC1937_SW48_TUR_2.fastq.gz
SRR948931	1:1:1 (3 component) pool of CCRF-CEM, HCC1599, HCT-15	Illumina HiSeq 2000	33128	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948931/SRR948931.sra	SRR948931.sra	SRR948931_1_1_1_3_component_pool_of_CCRF-CEM_HCC1599_HCT-15.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948931/SRR948931_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948931/SRR948931_1.fastq.gz	SRR948931_1.fastq.gz	SRR948931_1_1_1_3_component_pool_of_CCRF-CEM_HCC1599_HCT-15_1.fastq.gz
SRR948931	1:1:1 (3 component) pool of CCRF-CEM, HCC1599, HCT-15	Illumina HiSeq 2000	33128	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948931/SRR948931.sra	SRR948931.sra	SRR948931_1_1_1_3_component_pool_of_CCRF-CEM_HCC1599_HCT-15.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948931/SRR948931_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948931/SRR948931_2.fastq.gz	SRR948931_2.fastq.gz	SRR948931_1_1_1_3_component_pool_of_CCRF-CEM_HCC1599_HCT-15_2.fastq.gz
SRR948930	1:1:1 (3 component) pool of LoVo, SCC-9, THP-1	Illumina HiSeq 2000	36819	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948930/SRR948930.sra	SRR948930.sra	SRR948930_1_1_1_3_component_pool_of_LoVo_SCC-9_THP-1.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948930/SRR948930_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948930/SRR948930_1.fastq.gz	SRR948930_1.fastq.gz	SRR948930_1_1_1_3_component_pool_of_LoVo_SCC-9_THP-1_1.fastq.gz
SRR948930	1:1:1 (3 component) pool of LoVo, SCC-9, THP-1	Illumina HiSeq 2000	36819	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948930/SRR948930.sra	SRR948930.sra	SRR948930_1_1_1_3_component_pool_of_LoVo_SCC-9_THP-1.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948930/SRR948930_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948930/SRR948930_2.fastq.gz	SRR948930_2.fastq.gz	SRR948930_1_1_1_3_component_pool_of_LoVo_SCC-9_THP-1_2.fastq.gz
SRR948932	1:1:1 (3 component) pool of A253, AsPC-1, NCI-H146	Illumina HiSeq 2000	32062	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948932/SRR948932.sra	SRR948932.sra	SRR948932_1_1_1_3_component_pool_of_A253_AsPC-1_NCI-H146.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948932/SRR948932_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948932/SRR948932_1.fastq.gz	SRR948932_1.fastq.gz	SRR948932_1_1_1_3_component_pool_of_A253_AsPC-1_NCI-H146_1.fastq.gz
SRR948932	1:1:1 (3 component) pool of A253, AsPC-1, NCI-H146	Illumina HiSeq 2000	32062	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948932/SRR948932.sra	SRR948932.sra	SRR948932_1_1_1_3_component_pool_of_A253_AsPC-1_NCI-H146.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948932/SRR948932_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948932/SRR948932_2.fastq.gz	SRR948932_2.fastq.gz	SRR948932_1_1_1_3_component_pool_of_A253_AsPC-1_NCI-H146_2.fastq.gz
SRR948933	1:1:1 (3 component) pool of A2058, A549, DU-145	Illumina HiSeq 2000	31927	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948933/SRR948933.sra	SRR948933.sra	SRR948933_1_1_1_3_component_pool_of_A2058_A549_DU-145.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948933/SRR948933_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948933/SRR948933_1.fastq.gz	SRR948933_1.fastq.gz	SRR948933_1_1_1_3_component_pool_of_A2058_A549_DU-145_1.fastq.gz
SRR948933	1:1:1 (3 component) pool of A2058, A549, DU-145	Illumina HiSeq 2000	31927	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948933/SRR948933.sra	SRR948933.sra	SRR948933_1_1_1_3_component_pool_of_A2058_A549_DU-145.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948933/SRR948933_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948933/SRR948933_2.fastq.gz	SRR948933_2.fastq.gz	SRR948933_1_1_1_3_component_pool_of_A2058_A549_DU-145_2.fastq.gz
SRR948934	1:1:1:1 (4 component) pool of HCC1395, NCI-H1693, NCI-H2228, SW1417	Illumina HiSeq 2000	43517	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948934/SRR948934.sra	SRR948934.sra	SRR948934_1_1_1_1_4_component_pool_of_HCC1395_NCI-H1693_NCI-H2228_SW1417.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948934/SRR948934_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948934/SRR948934_1.fastq.gz	SRR948934_1.fastq.gz	SRR948934_1_1_1_1_4_component_pool_of_HCC1395_NCI-H1693_NCI-H2228_SW1417_1.fastq.gz
SRR948934	1:1:1:1 (4 component) pool of HCC1395, NCI-H1693, NCI-H2228, SW1417	Illumina HiSeq 2000	43517	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948934/SRR948934.sra	SRR948934.sra	SRR948934_1_1_1_1_4_component_pool_of_HCC1395_NCI-H1693_NCI-H2228_SW1417.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948934/SRR948934_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948934/SRR948934_2.fastq.gz	SRR948934_2.fastq.gz	SRR948934_1_1_1_1_4_component_pool_of_HCC1395_NCI-H1693_NCI-H2228_SW1417_2.fastq.gz
SRR948935	1:1:1:1 (4 component) pool of HCC1187, MV-4-11, NCI-H1693, RL95-2	Illumina HiSeq 2000	37560	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948935/SRR948935.sra	SRR948935.sra	SRR948935_1_1_1_1_4_component_pool_of_HCC1187_MV-4-11_NCI-H1693_RL95-2.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948935/SRR948935_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948935/SRR948935_1.fastq.gz	SRR948935_1.fastq.gz	SRR948935_1_1_1_1_4_component_pool_of_HCC1187_MV-4-11_NCI-H1693_RL95-2_1.fastq.gz
SRR948935	1:1:1:1 (4 component) pool of HCC1187, MV-4-11, NCI-H1693, RL95-2	Illumina HiSeq 2000	37560	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948935/SRR948935.sra	SRR948935.sra	SRR948935_1_1_1_1_4_component_pool_of_HCC1187_MV-4-11_NCI-H1693_RL95-2.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948935/SRR948935_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948935/SRR948935_2.fastq.gz	SRR948935_2.fastq.gz	SRR948935_1_1_1_1_4_component_pool_of_HCC1187_MV-4-11_NCI-H1693_RL95-2_2.fastq.gz
SRR948936	1:1:1:1 (4 component) pool of A2058, A549, NCI-H2228, TUR	Illumina HiSeq 2000	42878	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948936/SRR948936.sra	SRR948936.sra	SRR948936_1_1_1_1_4_component_pool_of_A2058_A549_NCI-H2228_TUR.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948936/SRR948936_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948936/SRR948936_1.fastq.gz	SRR948936_1.fastq.gz	SRR948936_1_1_1_1_4_component_pool_of_A2058_A549_NCI-H2228_TUR_1.fastq.gz
SRR948936	1:1:1:1 (4 component) pool of A2058, A549, NCI-H2228, TUR	Illumina HiSeq 2000	42878	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948936/SRR948936.sra	SRR948936.sra	SRR948936_1_1_1_1_4_component_pool_of_A2058_A549_NCI-H2228_TUR.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948936/SRR948936_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948936/SRR948936_2.fastq.gz	SRR948936_2.fastq.gz	SRR948936_1_1_1_1_4_component_pool_of_A2058_A549_NCI-H2228_TUR_2.fastq.gz
SRR948937	1:1:1:1 (4 component) pool of HCC1395, SCC-9, SW1417, THP-1	Illumina HiSeq 2000	39447	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948937/SRR948937.sra	SRR948937.sra	SRR948937_1_1_1_1_4_component_pool_of_HCC1395_SCC-9_SW1417_THP-1.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948937/SRR948937_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948937/SRR948937_1.fastq.gz	SRR948937_1.fastq.gz	SRR948937_1_1_1_1_4_component_pool_of_HCC1395_SCC-9_SW1417_THP-1_1.fastq.gz
SRR948937	1:1:1:1 (4 component) pool of HCC1395, SCC-9, SW1417, THP-1	Illumina HiSeq 2000	39447	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948937/SRR948937.sra	SRR948937.sra	SRR948937_1_1_1_1_4_component_pool_of_HCC1395_SCC-9_SW1417_THP-1.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948937/SRR948937_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948937/SRR948937_2.fastq.gz	SRR948937_2.fastq.gz	SRR948937_1_1_1_1_4_component_pool_of_HCC1395_SCC-9_SW1417_THP-1_2.fastq.gz
SRR948938	1:1:1:1 (4 component) pool of A253, AGS, CCRF-CEM, J.RT3-T3.5	Illumina HiSeq 2000	48020	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948938/SRR948938.sra	SRR948938.sra	SRR948938_1_1_1_1_4_component_pool_of_A253_AGS_CCRF-CEM_J.RT3-T3.5.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948938/SRR948938_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948938/SRR948938_1.fastq.gz	SRR948938_1.fastq.gz	SRR948938_1_1_1_1_4_component_pool_of_A253_AGS_CCRF-CEM_J.RT3-T3.5_1.fastq.gz
SRR948938	1:1:1:1 (4 component) pool of A253, AGS, CCRF-CEM, J.RT3-T3.5	Illumina HiSeq 2000	48020	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948938/SRR948938.sra	SRR948938.sra	SRR948938_1_1_1_1_4_component_pool_of_A253_AGS_CCRF-CEM_J.RT3-T3.5.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948938/SRR948938_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948938/SRR948938_2.fastq.gz	SRR948938_2.fastq.gz	SRR948938_1_1_1_1_4_component_pool_of_A253_AGS_CCRF-CEM_J.RT3-T3.5_2.fastq.gz
SRR948939	1:1:1:1 (4 component) pool of DU-145, HCC1937, LoVo, NCI-H128	Illumina HiSeq 2000	48888	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948939/SRR948939.sra	SRR948939.sra	SRR948939_1_1_1_1_4_component_pool_of_DU-145_HCC1937_LoVo_NCI-H128.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948939/SRR948939_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948939/SRR948939_1.fastq.gz	SRR948939_1.fastq.gz	SRR948939_1_1_1_1_4_component_pool_of_DU-145_HCC1937_LoVo_NCI-H128_1.fastq.gz
SRR948939	1:1:1:1 (4 component) pool of DU-145, HCC1937, LoVo, NCI-H128	Illumina HiSeq 2000	48888	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948939/SRR948939.sra	SRR948939.sra	SRR948939_1_1_1_1_4_component_pool_of_DU-145_HCC1937_LoVo_NCI-H128.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948939/SRR948939_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948939/SRR948939_2.fastq.gz	SRR948939_2.fastq.gz	SRR948939_1_1_1_1_4_component_pool_of_DU-145_HCC1937_LoVo_NCI-H128_2.fastq.gz
SRR948940	1:1:1:1 (4 component) pool of HCC1599, HCT-15, NCI-H146, SW48	Illumina HiSeq 2000	42112	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948940/SRR948940.sra	SRR948940.sra	SRR948940_1_1_1_1_4_component_pool_of_HCC1599_HCT-15_NCI-H146_SW48.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948940/SRR948940_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948940/SRR948940_1.fastq.gz	SRR948940_1.fastq.gz	SRR948940_1_1_1_1_4_component_pool_of_HCC1599_HCT-15_NCI-H146_SW48_1.fastq.gz
SRR948940	1:1:1:1 (4 component) pool of HCC1599, HCT-15, NCI-H146, SW48	Illumina HiSeq 2000	42112	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948940/SRR948940.sra	SRR948940.sra	SRR948940_1_1_1_1_4_component_pool_of_HCC1599_HCT-15_NCI-H146_SW48.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948940/SRR948940_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948940/SRR948940_2.fastq.gz	SRR948940_2.fastq.gz	SRR948940_1_1_1_1_4_component_pool_of_HCC1599_HCT-15_NCI-H146_SW48_2.fastq.gz
SRR948941	1:1:1:1 (4 component) pool of AsPC-1, NCI-H2009, NCI-H2122, NCI-H727	Illumina HiSeq 2000	61775	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948941/SRR948941.sra	SRR948941.sra	SRR948941_1_1_1_1_4_component_pool_of_AsPC-1_NCI-H2009_NCI-H2122_NCI-H727.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948941/SRR948941_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948941/SRR948941_1.fastq.gz	SRR948941_1.fastq.gz	SRR948941_1_1_1_1_4_component_pool_of_AsPC-1_NCI-H2009_NCI-H2122_NCI-H727_1.fastq.gz
SRR948941	1:1:1:1 (4 component) pool of AsPC-1, NCI-H2009, NCI-H2122, NCI-H727	Illumina HiSeq 2000	61775	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948941/SRR948941.sra	SRR948941.sra	SRR948941_1_1_1_1_4_component_pool_of_AsPC-1_NCI-H2009_NCI-H2122_NCI-H727.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948941/SRR948941_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948941/SRR948941_2.fastq.gz	SRR948941_2.fastq.gz	SRR948941_1_1_1_1_4_component_pool_of_AsPC-1_NCI-H2009_NCI-H2122_NCI-H727_2.fastq.gz
SRR948942	1:1:1:1 (4 component) pool of AGS, DU-145, MV-4-11, SCC-9	Illumina HiSeq 2000	41299	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948942/SRR948942.sra	SRR948942.sra	SRR948942_1_1_1_1_4_component_pool_of_AGS_DU-145_MV-4-11_SCC-9.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948942/SRR948942_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948942/SRR948942_1.fastq.gz	SRR948942_1.fastq.gz	SRR948942_1_1_1_1_4_component_pool_of_AGS_DU-145_MV-4-11_SCC-9_1.fastq.gz
